::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/imgs/domain/user/icons/score.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/imgs/domain/user/menus/user.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/imgs/domain/farm/menus/farm.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/imgs/domain/shop/menus/shop.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/imgs/domain/store/menus/store.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/imgs/domain/seed/menus/seed.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/imgs/domain/home/components/welcome.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/imgs/domain/home/components/background.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/imgs/domain/home/components/topbar.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/imgs/domain/home/components/scoreBar.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/imgs/domain/home/components/greenLine.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/imgs/domain/home/components/bottom.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] code 404, message File not found
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /user/settings/get HTTP/1.1" 404 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /js/easyui/themes/default/images/combo_arrow.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] code 404, message File not found
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /user/loginOptions HTTP/1.1" 404 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] code 404, message File not found
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /user/getCurUser HTTP/1.1" 404 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/sounds/domain/farm/ui_seed_selector_open.wav HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/sounds/domain/farm/seed_place_ground.wav HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/sounds/domain/farm/crop_harvest.wav HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [25/May/2026 23:52:58] "GET /resources/sounds/domain/farm/crop_clean_dead_leaf.wav HTTP/1.1" 200 -
